Bedrooms,Area,City_Distance,Age,Price
2,57.49202400100195,1309.32,3,94538.97442
2,57.16380325584605,780.7,85,92154.07758
2,71.98325189920072,1878.32,63,90117.13193196506
2,79.83731017034467,1111.02,63,94139.32722
2,91.33636556791156,640.37,19,99050.51405358396
2,79.62971769894963,1046.43,77,91779.66761579287
2,87.00621266,1932.78,19,92574.23741285992
2,70.35007234921324,1825.22,71,90770.35937872488
2,79.03704302044714,1334.71,20,95874.17284393428
2,51.76778863954915,1473.88,54,93525.77346
2,83.13545986217335,1054.18,24,94909.04085232684
2,64.49687451593027,471.14,35,97769.84826035384
2,89.10091153799911,1710.79,46,93171.35911248343
2,52.54771245046348,1217.26,57,90851.31321556708
2,71.12988242424098,608.28,35,96945.28696
2,114.9102531244626,995.57,68,96239.42569406005
2,33.25546835003088,907.53,89,89604.07200313045
2,104.89966721983298,480.6,55,99566.52587367449
2,48.35786766027866,812.34,47,96680.38118928764
2,97.18060897474656,1171.34,88,94808.79305784056
2,51.83544359518163,1395.95,87,92494.28969520662
2,89.05919419592283,744.52,72,91681.06723362948
2,50.16102372,839.9,82,92461.28353
2,89.34284886554879,1404.1,91,93140.68489406684
2,15.276321130661016,1065.01,14,95563.39507
2,37.23182161263362,817.66,76,92461.30607905689
2,76.79083464941485,678.12,95,98639.02656480623
2,78.02094527766319,1630.7,72,89972.71428516146
2,41.12395557849081,1807.74,54,91613.59699007148
2,35.24335545477535,712.94,97,93647.93859896582
2,59.44136752805002,1403.57,69,94465.91858
2,59.69883075462541,1986.16,17,93294.61957595154
2,81.92935177359405,1395.7,92,91784.85831406474
2,123.9446560141062,1845.07,55,93841.74785116264
2,50.46588539742811,176.63,51,96387.58288597834
2,88.46077550030589,199.28,82,94557.52504048932
2,80.02896909789139,975.94,55,94306.36635551504
2,47.464281424473455,1314.79,36,91467.69262207251
2,26.31691655454149,1197.13,68,90729.15057351056
2,82.80506897,1996.01,18,91970.92789693008
2,45.55553582777269,564.55,66,94935.78862659053
2,84.55726829538946,1433.93,3,98226.89129352238
2,73.72131556148568,1772.16,6,95317.74342872656
2,56.05418463192145,591.22,70,95178.71630178536
2,91.16059094554916,1632.11,80,92895.18939
2,63.164657585164285,1795.68,75,92755.9394
2,78.37802234998492,617.37,38,97632.09815182468
2,17.764797688856643,289.01,85,96775.66093997472
2,32.68185908074637,1297.25,80,92904.23293206828
2,75.50800678471296,692.13,63,91770.9169
2,15.340145173405444,588.49,18,92968.40234272392
2,28.58957006922813,917.67,79,93028.72326
2,89.66322658261114,606.55,0,95300.38743238624
2,67.67707417965305,512.59,58,96460.27716
2,28.869450878740764,991.39,31,93975.98993179556
2,118.01453363042836,356.01,40,98912.32308392908
2,28.972519498554306,825.72,2,96400.43942375427
2,50.907100692427086,576.14,4,96519.59522404824
2,36.20737763766756,986.74,4,95951.44297762885
2,88.78136874422913,1181.36,89,93898.35207447544
2,53.99656937826671,793.6,37,95911.77547964088
2,105.7784328472602,1501.12,27,91709.44725921408
2,88.07710174385535,691.84,54,100738.40705197834
2,34.082675026206886,1266.41,67,88683.51794367738
2,55.94650083755915,1534.85,62,91760.22228543548
2,45.89763279210416,200.84,31,97337.13917437795
2,52.93843966635449,166,47,96754.07570040664
2,39.04769576200174,1326.54,26,95511.01308113354
2,45.920553903019176,1768.04,94,89008.09640201187
2,49.90595109392053,172.05,60,94644.03505518404
2,28.787727183324467,1615.45,67,90752.99194167792
2,77.66458144689238,516.17,28,96707.8487
2,31.34061393671216,1373.91,66,90587.30042993574
2,51.527197738706505,1691.19,58,93584.95523285108
2,33.382872977487025,1604.87,95,90125.40145927982
2,122.66725992723232,1179.75,43,97185.76401001988
2,36.93772614723362,1715.64,3,90107.74669
2,90.6326609,1791.88,29,90355.72317960602
2,87.08316412199929,886.57,69,95595.64635740349
2,62.44519967290222,872.73,77,94158.66971433228
2,101.99955730553214,1697.01,93,95656.99371488944
2,100.60924267782453,1451.53,67,93637.87437752105
2,41.99176262,906.04,52,92423.64317951445
2,86.03392756293596,182.3,1,99472.61541794996
2,65.35956683459754,1051.27,37,95661.55055
2,51.04343517421757,590.28,82,93005.76958390966
2,82.44243961288048,844.32,3,95580.58798
2,57.116256284640926,1338.59,78,89934.6196
2,36.674012387971246,1416.15,46,93341.65805207832
2,97.88185252,1877.46,3,91520.69076556474
2,40.84227868376444,1728.28,54,91183.55152966703
2,99.78480106153548,1319.35,89,94715.18856
2,89.69484654238616,1540.62,56,93189.40021136572
2,46.18533483481325,980.56,19,96831.93916
2,68.53881824014346,506.25,12,96382.21439222545
2,75.76445772622755,1492.75,91,88514.45766543073
2,108.97616731023292,875.47,53,98203.75763045682
2,46.18515890449152,114.96,25,97955.20592126762
2,37.85125762936444,1809.86,22,89586.78957887454
2,69.67561728225182,893.46,68,95400.46397
2,99.28612266,368.07,18,101408.32380047296
2,83.44014227385296,1120.63,78,95897.27847
2,115.33737312801624,1006.77,54,97794.43766994192
2,93.90327260780974,1801.77,86,88901.32964
2,62.30621705799295,601.18,40,97515.95944479964
2,58.502148444878415,1038.56,61,94405.55088123093
2,39.90457072968505,1016.35,17,96692.70076862822
2,95.43621072624448,268.62,63,98529.77494678902
2,38.12164736110692,747.6,69,95625.98453494482
2,26.04224738694355,249.47,77,95064.09664888831
2,12.754296292940598,171.28,49,95656.91925118736
2,114.21240127499463,1146.18,19,98673.52168222162
2,26.016866690885664,1807.91,48,89512.28993
2,80.06484081399843,737.26,86,91981.73691352647
2,70.08039289322468,1530.59,1,92297.97453
2,124.55876095863168,1404.17,6,99006.21557
2,26.201292016984155,1400.07,71,90681.75559
2,54.77570595866825,1804.7,80,91684.92648354608
2,45.908188289738966,1847.1,32,88782.41215
2,86.13693321,908.59,97,92516.66604715875
2,40.08913580705091,1056.37,93,89591.77064605383
2,119.46808064916956,1919.22,61,95459.40629837888
2,22.188359760861022,839.44,93,93203.11243
2,42.64301060357161,835.26,37,94873.04632118676
2,81.10098906651915,1278.4,77,94157.28893751783
2,93.27960639,1571.42,53,92249.77467887878
2,95.50410297,1696.7,44,95046.31140556542
2,95.80429434,69.61,6,101335.37142591068
2,43.23461129819667,1655.56,52,90608.71191285225
2,79.26780136553626,1534.32,2,95085.67361
2,36.91751043886127,685.87,56,96663.24142
2,85.75660141,836.63,85,93464.99668936511
2,53.428817491424525,944.57,31,91610.06133018946
2,96.05523168873675,1113.21,57,95083.81207
2,62.98924657190774,1134.23,17,92535.56839
2,77.13790287,60.5,46,96848.60058463633
2,35.12294880251492,356.83,85,93249.42471884604
2,89.32451265894245,1945.28,43,93354.05306
2,73.17374520664335,1595.3,43,95121.21741042713
2,83.54990319,1683.45,27,96187.06585
2,102.50259980174307,1838.86,81,93796.97113
2,35.66484142784964,1391.31,59,90969.73428671224
2,20.174434389925764,1999.32,81,88776.22075
2,61.670249513359096,1800.47,72,90919.67432925146
2,32.36319600496897,615.85,64,94845.98673568608
2,98.55496530040998,1926.5,47,91390.17733643753
2,96.52601524436972,1275.48,10,95590.54943
2,25.94421075079816,1578.78,19,93240.60133608471
2,94.63719752556015,1440.38,89,92860.00781920127
2,83.51707041182868,1776.98,25,93152.88657121592
2,31.85134249,557.53,18,95669.15329363797
2,73.11181027,138.53,63,96873.03623977189
2,46.93931688,540.16,28,95685.35478168709
2,77.85122679966823,1597.74,22,95736.32230315224
2,57.738501289127015,391.02,80,95122.85556460643
2,47.43692855040499,1885.65,74,90184.41797086818
2,79.77951662530057,602.73,83,97110.00608018518
2,42.359940686077145,1938.99,2,90342.29106912333
2,70.61360032,659.59,16,97975.98572
2,39.57510326788487,786.23,23,91330.47184093004
2,50.854829490409614,1306.49,81,92660.07306255214
2,76.03505056210389,164.61,89,96065.84310301708
2,72.50295569,323.41,43,96518.35991078224
2,124.29796569276728,1467.57,43,95570.99505508244
2,104.61854911621737,499.52,28,96555.10141
2,102.8763471712236,986.03,31,97596.58176582748
2,40.55848014215508,1049.39,74,91484.04652
2,64.57837708249205,866.63,81,94067.26640515216
2,59.13077791568011,575.49,11,94515.17938795728
2,19.838202762388704,1766.35,88,93753.72263756924
2,64.27680495922552,313.88,64,97044.30110512424
2,42.71548256582326,1552.62,19,93931.91491393156
2,117.6283953672038,1953.64,81,92524.71073
2,77.53688572593396,731.75,96,94765.57550727027
2,61.400420999758566,1839.7,15,90612.03178261942
2,89.15774658,971.78,25,92296.24723806191
2,42.02783786,369.45,70,98428.14597861038
2,72.90781017539734,1130.98,71,93384.79269664212
2,67.53487499163305,691.01,40,96126.53242800216
2,65.67950699941375,817.18,38,97619.06237313704
2,55.07007433228347,1537.52,87,95940.91426197748
2,71.42616943353741,257.75,53,95257.21712
2,84.41402136913885,1168.04,44,94696.11576994351
2,77.52611590273236,1627.59,77,92167.56308422856
2,106.45416806443876,1797.19,7,94611.12175
2,87.23352376082974,1233.38,57,91874.43234311067
2,99.59339937,972.64,28,95598.53734322904
2,101.38357321133066,754.34,68,94062.48961719964
2,83.38975509546182,1571.01,83,91995.90014352422
2,25.67800180845408,1274.89,21,93351.51322404906
2,64.48420480850274,610.7,29,95589.42192
2,55.631875031462464,277.55,46,99230.71482474083
2,104.02383962330596,444.97,40,99198.55970160873
2,42.09079880938019,1819.01,84,89037.82927004248
2,56.311910160181725,332.07,4,96468.65032
2,60.87940301917884,1733.17,38,91939.08355752932
2,80.67681714,1914.3,84,89908.83581355284
2,59.74199924096575,372.24,4,100470.2770479524
2,97.69467101470212,108.96,96,98954.04681
2,32.04189039020643,271.35,29,96350.32501984248
2,93.95012514,1321.63,89,94920.55467488412
2,34.918228137116735,310.34,43,93520.40356
2,39.02923852163048,615.68,89,91703.87543763214
2,110.6055234239352,1129.02,56,96350.34472158784
2,31.364114841007247,611.63,25,95818.04058594188
2,89.01544014597022,96.9,85,98158.00233795104
2,22.467797973007308,1659.21,23,91508.60733194184
2,73.64918701823872,1875.33,67,94922.31710356516
2,39.68275054645271,1548.59,11,95292.63972116308
2,40.843856686985816,1734.51,7,90690.67824860897
2,80.85200357484445,942.63,14,97233.51509099464
2,59.059786422861336,1085.6,89,90677.38781017651
2,98.43431349434135,300.39,95,95910.88776152558
2,49.34807014,336.54,60,97279.40683436352
2,82.94793146109949,388.29,70,95745.98939002288
2,107.31104678322929,1867.49,91,91955.05903303222
2,56.544041579890745,841.81,21,94763.79211
2,42.27593796383491,1373.61,64,91349.32579
2,67.99532086848923,579.68,33,94737.34517
2,91.89502452141409,1662.05,27,97242.18735520652
2,29.10018598,1386.53,30,91512.11264
2,56.85104497561797,1896.88,52,93394.10098040257
2,49.54047520438262,377.67,49,95857.18801843189
2,113.64414327910556,708.64,75,95310.26086245752
2,23.21832285,19.52,51,98064.91671608126
2,60.93083008534303,1469.52,84,93422.38132847613
2,43.58239391715608,1043.91,91,89992.71880624694
2,65.96085164139262,1977.09,84,91177.58864287456
2,65.40505554825768,1788.46,76,91392.61132
2,42.71487414985492,1074.41,93,91626.47809791884
2,100.47034668253652,1472.16,82,93413.06291
2,15.87732076405953,646.47,58,93776.36331845378
2,56.22474483672989,1708.66,30,94008.31309631234
2,79.83909031979435,1515.02,29,92082.93880259432
2,58.400547970878094,1365.74,19,92769.68442
2,107.0792770378592,1660.18,15,95700.12072708365
2,101.62946296949512,1389.61,14,93741.43012794084
2,38.95581464045627,184.92,50,97886.55069848732
2,74.06870232868565,1942.27,21,95114.03707908692
2,103.17644785666424,995.14,30,97554.79244680208
2,57.95337218409352,1299.83,79,93516.34818283556
2,65.29731570764842,995.46,10,95633.86501753615
2,73.37269827476337,198.82,12,97561.0682
2,60.92328638932563,180.47,29,99094.16003681836
2,105.74867005489162,1066.09,42,95275.5669
2,54.70330355228603,1371.85,84,90033.93258
2,34.02612107090177,775.11,31,92430.27499420126
2,45.76088913551585,1806.44,53,90293.30691939406
2,29.19020554115235,1079.26,56,90498.45879324706
2,62.86125923862272,401.7,40,98941.71863
2,80.84192242787827,925.02,83,98499.12903
2,64.36463903964462,54.74,63,95005.11437943472
2,77.27244091272375,1001.87,23,95599.33771832532
2,14.74490565936436,791.21,30,91926.40896795584
2,19.63299284832128,1755.68,21,88935.79620077804
2,55.49499769320898,1272,84,93271.91336032742
2,115.71980670345548,452.55,93,98658.06473860772
2,48.10414530618317,1903.14,63,91075.0164
2,107.94652305436207,1844.74,84,94879.48723
2,29.168158259971243,471.74,43,98614.35568219348
2,53.378553426215646,1888.92,55,89727.07031301362
2,108.27173503642118,1300.45,10,96051.61655042478
2,106.61113086928476,408.67,22,96953.99838858192
2,51.198502681137775,1572.82,68,93746.29417420336
2,38.39123732563338,1554.44,19,92312.55139355868
2,66.84430560407955,1997.39,25,92779.55402153794
2,99.18006798092492,1033.06,28,94451.73194943136
2,72.61217395177209,52.9,20,97866.91274821188
2,72.67384569263098,1339.02,97,90050.54986237065
2,80.28831164319489,131.52,94,95450.76383163838
2,88.90409996420723,1655.82,83,92443.17193124886
2,75.92298684049922,1776.73,40,88719.50132954883
2,72.77154849,1741.6,22,94033.70494686626
2,51.823189855286415,1916.65,78,92380.72327914636
2,36.185263956563496,353.34,7,96618.50994377345
2,27.885003003611363,721.05,82,93180.82407607693
2,68.33701543,1069.51,46,94062.69212
2,39.60708486,1392.41,38,95320.72089125658
2,53.701702185686266,524.18,18,95293.22767739336
2,66.60822425685932,738.83,29,96966.30054144828
2,107.22216355003258,1667.2,91,95697.26877300243
2,45.07911907,960.51,1,95438.63357317784
2,64.94572161917208,1614.93,50,93376.19772882812
2,41.40119687272608,1097.21,25,92176.8403
2,30.586452221124688,1664.84,41,93349.38686404418
2,59.04516430746428,1354.22,42,96128.33200544538
2,35.278888010430485,1184.22,60,90130.76269727507
2,26.85335703338702,708.16,11,96965.19455311954
2,82.75144258557168,1951.74,11,92852.43961
2,99.63994856,823.37,80,96223.80607579806
2,85.22139530219899,877.63,57,95333.22731
2,127.55678277664936,1092.95,39,98638.83514
2,96.69410313056149,685.53,15,98583.46494608256
2,88.24153119001055,1235,29,92817.77766
2,70.19565844,893.88,17,97026.40625196008
3,86.46127997683183,1898.74,30,91028.7827
3,121.8924319401328,473.21,90,100141.59299047402
3,100.15564645120624,1140.82,12,97758.81968884106
3,145.75867152994635,1316.89,6,98683.62520328855
3,64.34108828244344,1392.38,59,95654.36921
3,80.72573842936325,1079.81,2,96968.98217637376
3,92.76621749323812,872.79,14,96774.57925798494
3,62.34893383856589,1861.88,6,94797.79023976938
3,109.48832692086916,347.52,43,97514.06996037228
3,97.76915086,1732.1,47,93381.40486714122
3,87.82756635888984,769.33,53,96851.92045
3,144.78915657116363,216.82,62,99650.28170560148
3,50.70992609756951,1204.64,48,95587.71670313494
3,62.74601822378413,700.47,64,95880.09096284362
3,132.0675567871474,1201.28,29,94744.59141034004
3,96.66705254457808,1076.33,46,95678.24686263788
3,117.93186304527566,1127.85,74,93762.42034311513
3,110.61587099554023,1487.28,80,97130.86911461275
3,81.22361279115361,1490.48,6,96579.80298967856
3,122.28094655717004,1699.24,67,95436.83675631526
3,61.80547461902613,527,2,97112.36095951172
3,110.37865912298572,1851.18,27,92630.6255
3,52.13213793346242,1411.71,94,88866.40769259824
3,110.12243596554376,1833.67,40,93900.90307919092
3,72.29064899486062,1505.9,64,93740.29601245088
3,168.80025639437198,1117.04,32,99334.06205
3,65.24466968,1248.69,9,93480.62636802749
3,121.50451209048572,1791.6,6,95752.88214767816
3,104.2613255932137,1992.34,24,91040.39255
3,127.55089137109344,1383.25,51,92328.24353367517
3,52.76527728758293,1306.52,81,93892.02525994158
3,158.86265224674523,1797.53,3,95691.58599893168
3,131.51103546599074,1984.28,81,94974.60595755688
3,131.66585091174508,1144.02,69,95196.40146286768
3,61.594260915484334,519.16,55,97191.55158
3,144.30347774308382,759.6,77,95521.06423485152
3,93.95093474740165,1697.87,42,95164.31359551294
3,126.7968918,1964.37,6,96931.28204978404
3,112.44714952471006,1672.69,38,95474.25497256382
3,60.77378753,1917.91,29,89704.53939
3,128.3889067768792,913.99,96,96138.06280847208
3,82.12518485480547,850.05,59,97030.15768648328
3,115.21466431920403,26.66,46,97602.15139255882
3,115.96463737197335,938.85,35,97504.57315117576
3,147.34763926338655,1445.58,95,95083.33673111828
3,120.40448617494556,890.55,14,96534.77728995869
3,17.703084526686155,1334.26,36,94216.88319033838
3,83.92124157285348,1922.03,47,89452.23978
3,93.28219479447988,1284.37,71,93824.93781169056
3,89.84646313172333,159.06,38,98703.89345718369
3,141.49212677303242,1276.29,72,98105.84314501862
3,75.81193238155586,1095.02,43,95200.75047838426
3,104.0434288674242,1240.2,11,94261.82062475162
3,36.41719148419799,1963.49,28,89393.27185406775
3,62.08001375911268,1637.36,6,96291.71410043654
3,107.5528533404858,1444.08,18,97715.26622
3,92.67287399840156,1837.62,91,92188.52419379546
3,83.31089598,822.71,33,98406.12172379775
3,100.96948942553404,841.57,77,96853.47177643325
3,102.46177862201368,693.5,59,95173.01205064188
3,116.03962925706092,1761.42,74,91965.69837685896
3,145.0101158856089,1743.01,9,96374.45997657235
3,94.17054516,1179.01,41,96404.22703859268
3,137.97387640495407,1172.34,6,96351.30526912952
3,86.35804274207032,1315.32,85,94382.89904368452
3,46.54680156838556,968.97,7,92150.12441
3,51.64776143,1931.74,29,91082.6926
3,115.12443700475131,283.15,78,98118.39495783194
3,157.56428056210734,1584.1,72,96575.83441441464
3,108.6234258588612,1954.44,39,95917.59339
3,80.70187138,1309.17,32,96450.44222366264
3,129.37875415353318,1449.59,59,93382.24992044125
3,95.02083848284086,708.05,15,95878.62509922824
3,138.48071898610263,1563,70,95952.87549462252
3,24.951181254006844,782.13,94,94434.81211679308
3,102.7831996788226,1974.88,65,90296.44105805965
3,110.19706631062886,1998.65,87,95060.75441441168
3,156.61717081984534,633.8,88,98030.10441903483
3,49.756730993570486,264.79,68,96399.78777202276
3,65.43409047305917,213.41,54,97979.82038754271
3,113.82858871133544,1772.93,17,91603.827
3,87.19278165046893,122.77,72,98384.72298678003
3,53.76150970732756,108.02,11,100262.66314713797
3,100.0018539371044,217.71,69,100340.01994555855
3,55.76747689932709,66.58,63,95975.41415394802
3,50.29055022296917,975.09,64,95110.66170379252
3,103.67619534851744,1204.35,28,95188.86434073532
3,85.85176508252245,556.94,90,94692.80755436246
3,131.42924025984516,1145.31,77,95655.78625
3,162.03459504491923,1642.99,56,96406.33437
3,69.26644928089111,1786.86,92,90164.20768432692
3,128.37447216797906,156.6,3,101896.62003421888
3,146.21729250358342,306.69,30,99524.06849399686
3,148.85958109708446,1914.7,46,94357.41409698756
3,131.59937629316602,850.58,44,96450.39086155473
3,90.70738079673627,1323.86,91,92731.20015849062
3,67.36997149546607,668.39,91,92627.28750073566
3,66.13809377095075,1882.28,33,93347.65610855055
3,64.49077844,1344.8,92,92154.51827
3,138.88241730769482,855.52,58,96512.20824642164
3,131.28854564013534,11.8,12,99815.79507913617
3,155.04822923069605,1255,52,95780.05109447824
3,122.15425598573242,128.83,33,98776.48547123658
3,41.08132985657667,1155.47,2,94851.54063
3,73.66940919913537,1410.4,54,95289.11566375208
3,18.843726126707825,756.31,18,95734.65226817327
3,96.11281983969452,1368.3,44,90727.82662216543
3,126.6085247877292,777.72,26,98779.49901441752
3,101.44136709936132,1156.36,32,95408.73497264176
3,89.29669411174322,805.83,42,94545.62969913088
3,173.25505332719803,1377.64,89,96573.41295795764
3,175.36443617372117,349.87,51,100683.55327705503
3,89.52059816,1898.16,39,95998.56997075776
3,150.96629552020184,364.56,53,98750.05797078542
3,126.3873149,1692.67,38,94964.28013166029
3,94.09267863885938,53.61,26,98500.82645304616
3,90.46355013837108,1081.34,78,95490.52051127877
3,75.36453860240135,307.64,62,94315.09611135269
3,116.61521082256944,1686.19,87,91815.32700848306
3,107.85379410590068,648.81,30,101500.32502311125
3,64.71690207437138,1975.13,79,87286.79224057082
3,103.98259045125457,1199.43,86,92089.38169
3,60.29657237788503,737.34,1,93717.54762408556
3,83.94691715272761,1136.19,1,95583.76773422502
3,105.31203181835173,1917.97,14,90562.42843845097
3,126.31881040856702,362.7,84,96978.61597397157
3,29.13197126,1240.23,11,90730.10732
3,112.1512330051091,728.24,73,97060.41399995214
3,110.88768526191492,476.32,15,98986.08696403448
3,76.59817443334165,1441.83,97,90467.94616961008
3,117.07982146832305,1533.52,89,95091.25275
3,84.43410929086897,1897.88,79,90082.54098527612
3,54.446093788324816,1701.58,15,91913.61579311476
3,131.31754555314166,1946.81,42,92236.67105763697
3,45.70337543,172.7,78,95254.31197927712
3,115.41871574793652,903.68,8,99051.01218915252
3,133.99746063675624,799.51,63,97780.20724003324
3,37.96136146,1725.95,74,90830.77465
3,54.308864526831535,1095.47,11,93941.86371284374
3,125.32719595157026,1358.45,0,96866.71856
3,62.50388707495152,976.01,26,95233.45378671936
3,50.02499375293742,928.3,17,91886.97625086649
3,85.65272872694375,765.37,33,97511.95604405028
3,167.31219625486509,1750.31,38,95712.80951261148
3,56.774756376404014,479.07,88,96082.96105440136
3,69.01922161429299,1666.51,34,91745.10641880096
3,103.2592069,1644.95,10,95174.53118486388
3,80.46682845712964,1272.53,36,93292.52981408016
3,47.91013106609121,1955.25,56,91612.61304766376
3,78.47505344768282,100.35,8,99121.35001698772
3,146.3471199917986,1522.28,16,95771.29332464666
3,136.22185062924177,717.19,84,95451.92478284874
3,112.2277625,1534.3,67,94190.56474260718
3,101.6055862954262,719.34,12,96609.58586355369
3,71.50106974992596,1271.62,25,95284.34031301126
3,163.02975754299342,703.53,63,95215.2728
3,96.21553079710502,1943.89,13,94965.45854861235
3,111.0333605559177,826.06,87,94938.47688631486
3,103.83288220939644,772.23,90,95148.82356978896
3,65.82476474570268,833.65,34,97096.07196914376
3,99.85749843,1492.38,39,92588.96604486088
3,143.82372980692108,1724.8,45,92280.82527754032
3,110.8256824296728,317.65,14,98130.56528043584
3,89.50479783,1217.43,72,95623.13378504186
3,166.18266812730693,1418.13,83,94561.20262754266
3,80.01659019716033,1936.42,12,94440.22728064092
3,121.4615287508325,1932.12,49,94916.78108817898
3,120.67937847538433,1393.99,85,93066.94712038024
3,81.13835095733788,436.41,83,95245.41348
3,127.4055568908212,1833.14,65,93009.13683551532
3,153.06885828052833,325.55,50,99155.85433031514
3,111.60004896643132,1028.93,49,98404.11208957915
3,65.85544797895075,1631.44,88,93619.98703516368
3,120.21254398081558,1915.81,85,94083.95626876736
3,149.07784499390038,252.15,88,98434.7941
3,119.74861597330772,370.16,6,101804.61019301917
3,22.654546828370243,1173.9,67,94326.16437744412
3,143.5557285234453,588.67,24,98219.70591693655
3,119.0608754320922,545.49,59,98892.62624681334
3,136.73240719852555,1687.17,79,94888.06064847729
3,67.00295284569691,137.37,96,94858.25166553282
3,46.616581241451534,1579.19,67,91723.96501936822
3,68.11335991159376,392.77,66,95030.07785662252
3,116.4231257261543,1938.85,23,96110.07835
3,123.02361280146869,92.01,23,100144.24354958588
3,103.96936883767228,1526.42,19,93051.74415685394
3,56.32047473711821,763.82,42,95642.51439
3,110.27315144875296,1633.21,44,92777.92175623828
3,129.23442360625484,1743.23,41,95292.35207462109
3,41.41084743095084,1670.83,21,90551.12442
3,69.55109082902356,80.74,57,100412.95675008686
3,95.02116321347177,1975.5,30,90751.87584951468
3,16.80083529050841,704.81,84,95675.90242519398
3,85.29228747,1977.07,36,92156.48788636364
3,125.56324713220836,642.55,68,94797.78557677224
3,145.05608420468906,1097.76,23,99749.55018437824
3,88.29384008309643,758.56,80,92873.99867
3,62.11416998487513,466.48,83,97677.19640087994
3,71.56507467230412,1583.29,53,92651.72251752716
3,68.69164897429009,1779.45,64,93328.17173127882
3,69.39138107369092,1021.46,18,95508.26096816936
3,79.99302912379497,559.37,4,95066.56409
3,62.74905886,963.34,79,93656.24112921814
3,154.21049300237414,862.2,10,99806.88507018622
3,125.28173949535936,1056.81,75,94231.41560457024
3,108.76131085814242,818.77,81,97054.1033
3,174.13753837176372,1537.79,70,98441.52189955994
3,172.94939634457137,1722.44,21,98629.08294711198
3,66.29550125673657,1606.43,48,88991.64547284873
3,96.56620311585785,1458.19,60,94161.84356960066
3,32.27302286663995,696.45,70,92878.68022157472
3,41.74032506743284,23.24,45,96812.52951753356
3,95.00014788511584,1236.48,95,91368.08033
3,130.5361991140456,1306.25,84,96363.34891517115
3,80.06781424768516,379.79,26,96048.42372403196
3,150.78492046497797,70.41,42,102109.5621839504
3,94.54016797896053,1815.98,54,93444.69595082954
3,77.73248473,222.12,60,95763.08377916772
3,158.0026602272068,1928.35,86,92154.26953137248
3,90.49523665,1426.65,5,94715.93512091372
3,128.62463508681645,402.62,14,97149.92451725015
3,78.69377559344058,978.94,97,89668.49043
3,121.09644019649473,986.03,90,95729.10725962248
3,98.76817171,1702.73,46,92619.43335488014
3,52.55923645216326,1727.7,5,94593.35727435828
3,101.27595654624336,1328.02,94,95001.21600082918
3,27.522773253950643,1798.91,79,87810.27939382126
3,77.91130341733285,491.92,84,96432.33411337492
3,91.62825522098464,1829.43,55,94008.60125114369
3,68.40549350120716,333.47,73,96769.75675541667
3,131.2133930263497,999,83,97922.22935352538
3,126.58452185147937,1468.82,43,93922.37629036931
3,48.557822945412624,273.4,83,93328.96542998812
3,139.58671077937757,1423.33,93,94198.01845
3,110.57231716136044,1427.98,83,95351.59949576652
3,100.21277552642935,331.66,41,99087.74980846564
3,120.10116493281448,1394.55,66,95013.38981100888
3,133.0861086919833,1915.3,2,95552.12844047102
3,71.88177463070981,1200.28,7,94743.20110035694
3,171.64289781365267,1406.27,46,95266.64254
3,80.85404353758798,1747.4,73,92884.33188
3,153.68223087174516,1693.62,8,97249.42908535725
3,82.39051017871171,1190.79,38,94311.48729
3,159.43886742566113,147.54,76,99901.68991206004
3,123.78402990785126,704.34,45,100870.27595888848
3,93.23945326605308,982.77,93,92822.57318727032
3,152.53613551889703,1747.04,42,97750.52914517371
3,147.55399210244653,1733.23,41,91946.71662217908
3,135.96175183383122,1423.8,17,92282.01417486636
3,136.84097906841893,815.8,47,99324.03033
3,159.65003460487964,1782.46,40,95366.92324380268
3,139.42799349952094,1782.02,69,91507.57527491752
3,142.99336706451953,992.6,49,99603.28124142444
3,120.1788691445088,276.22,8,98868.26180778212
3,54.80887980122339,1468.99,95,94309.46712354332
3,54.22789797536749,1200.39,29,94593.30851847005
3,12.59263558609288,355.73,76,91795.10234965292
3,123.42171289648044,1004.64,91,96720.22140806667
3,44.50230901699673,305.68,25,96505.99226738675
3,26.10518380356888,1378.72,8,95243.31205292996
3,77.59636651374001,1358.05,22,94855.25786918604
3,108.70673727230536,166.28,42,100092.80129357828
3,118.67174401678145,1228.36,79,94952.03152
3,74.40658745323445,1632.38,27,94093.36059315142
3,111.28477159830288,1904.93,34,92937.48282639268
3,64.65450134395432,1021.42,49,95977.80921479332
3,87.48930020100386,1225.65,49,95704.80718193162
3,132.05368011811123,803.57,92,93737.76623
3,134.28711612127606,580,58,100471.64314714738
3,73.63940785356459,1046.6,22,95122.39653942426
3,128.7068479728412,1171.01,58,98717.67111941829
3,59.897793757233295,1772.23,8,96588.18848205377
3,78.71538639,1350.21,53,91824.33576
3,142.7174256856505,1868.03,22,91692.70388893416
3,74.33748857768701,1327.02,44,95648.61801418784
3,101.02856793041016,1074.65,76,94247.87451314829
3,128.88718531287486,939.27,1,98347.68282
3,11.033356257311484,865.46,2,95724.24561
3,116.26700366124844,909.05,77,94532.21458244254
3,130.65714762686466,108.04,45,99586.99036355584
3,127.92125459459484,222.66,44,96760.75669
3,91.03037631,1150.66,33,92450.30858032074
3,60.05834069387641,1073,85,91468.64825685584
3,47.17971139,1840.03,56,89830.34097455448
3,112.9433579352268,952.4,15,97089.75661844591
3,19.98031180932214,160.24,32,94288.98682566668
3,99.83784553,1009.49,46,97690.57450309048
3,83.14698361037324,133.54,21,100225.68537995464
